chemical_id	chemical_name	disease_id	disease_name	edge_type
UMLS:C0004499	azlocillin	UMLS:C0032290	Aspiration pneumonia	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0042029	Urinary tract infectious disease	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0085394	Bacterial infection due to Serratia	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0155860	Pneumonia due to Pseudomonas	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0157749	Infectious disorder of joint	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0276089	Pneumonia due to Escherichia coli	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0343402	Bacterial infection due to Klebsiella pneumoniae	TREATS_CDtDO
UMLS:C0004499	azlocillin	UMLS:C0684256	Bacterial septicemia	TREATS_CDtDO
UMLS:C0004599	bacitracin	UMLS:C0005743	Blepharoconjunctivitis	TREATS_CDtDO
UMLS:C0004599	bacitracin	UMLS:C0010032	Corneal abrasion	TREATS_CDtDO
UMLS:C0004599	bacitracin	UMLS:C0022568	Keratitis	TREATS_CDtDO
UMLS:C0004599	bacitracin	UMLS:C0854211	Bacterial keratitis	TREATS_CDtDO
UMLS:C0004743	barbital	UMLS:C0917801	Insomnia	TREATS_CDtDO
UMLS:C0004969	bencyclane	UMLS:C0007820	Cerebrovascular disease	TREATS_CDtDO
UMLS:C0004975	bendroflumethiazide	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0005013	benperidol	UMLS:C0233523	Antisocial behavior	TREATS_CDtDO
UMLS:C0005026	benzalkonium	UMLS:C0029878	Otitis externa	TREATS_CDtDO
UMLS:C0005026	benzalkonium	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0005026	benzalkonium	UMLS:C0042164	Uveitis	TREATS_CDtDO
UMLS:C0005026	benzalkonium	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0005026	benzalkonium	UMLS:C0849907	Itching of ear	TREATS_CDtDO
UMLS:C0005038	lindane	UMLS:C0030757	Pediculosis capitis	TREATS_CDtDO
UMLS:C0005038	lindane	UMLS:C0030759	Infestation by Phthirus pubis	TREATS_CDtDO
UMLS:C0005038	lindane	UMLS:C0036262	Infestation by Sarcoptes scabiei var hominis	TREATS_CDtDO
UMLS:C0005041	benzethonium	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0005041	benzethonium	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0005059	benzocaine	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0005059	benzocaine	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0005059	benzocaine	UMLS:C0040252	Tinea corporis	TREATS_CDtDO
UMLS:C0005059	benzocaine	UMLS:C0040259	Tinea pedis	TREATS_CDtDO
UMLS:C0005059	benzocaine	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0005059	benzocaine	UMLS:C0242429	Sore throat symptom	TREATS_CDtDO
UMLS:C0005070	benzoin	UMLS:C0009663	Condyloma acuminatum	TREATS_CDtDO
UMLS:C0005070	benzoin	UMLS:C0396072	Laryngeal papillomatosis	TREATS_CDtDO
UMLS:C0005070	benzoin	UMLS:C0475811	Disorder of keratinization	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0001144	Acne vulgaris	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0033777	Pruritus of genital organs	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0005088	benzoyl peroxide	UMLS:C0085074	Granuloma annulare	TREATS_CDtDO
UMLS:C0005096	benzphetamine	UMLS:C0028754	obesity	TREATS_CDtDO
UMLS:C0005100	benzyl alcohol	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0005100	benzyl alcohol	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0005304	betaine	UMLS:C0010692	Cystitis	TREATS_CDtDO
UMLS:C0005304	betaine	UMLS:C0019880	homocystinuria	TREATS_CDtDO
UMLS:C0005304	betaine	UMLS:C0520775	Klebsiella cystitis	TREATS_CDtDO
UMLS:C0005304	betaine	UMLS:C0577708	Escherichia coli urinary tract infection	TREATS_CDtDO
UMLS:C0005304	betaine	UMLS:C0600041	Infective cystitis	TREATS_CDtDO
UMLS:C0005304	betaine	UMLS:C0729524	Bacterial urinary infection	TREATS_CDtDO
UMLS:C0005308	betamethasone	DOID:0060061	cutaneous T cell lymphoma	TREATS_CDtDO
UMLS:C0005308	betamethasone	DOID:0060073	lymphatic system cancer	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0001403	Primary adrenocortical insufficiency	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0001627	Congenital adrenal hyperplasia	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0002880	Autoimmune hemolytic anemia	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0002994	Angioedema	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0003872	psoriatic arthritis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0004364	Autoimmune disease	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0005138	Berylliosis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0006114	Cerebral edema	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0006444	Bursitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0010346	Crohn's disease	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0011606	Erythroderma	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0011608	Dermatitis herpetiformis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0014488	Epicondylitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0014742	Erythema multiforme	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0015397	Disorder of eye	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0018099	gout	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0019829	Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0021390	Inflammatory bowel disease	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0023052	Edema of larynx	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0023449	acute lymphocytic leukemia	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0024138	Discoid lupus erythematosus	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0024141	systemic lupus erythematosus	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0024301	Follicular non-Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0026769	multiple sclerosis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0026857	Disorder of musculoskeletal system	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0027726	Nephrotic syndrome	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0030807	Pemphigus	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0033777	Pruritus of genital organs	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0033860	psoriasis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0035439	Rheumatic heart disease	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0036202	Sarcoidosis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0036271	Dermatosis of scalp	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0036830	Transfusion reaction due to serum protein reaction	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0037274	Disorder of skin	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0038013	ankylosing spondylitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0039103	Synovitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0039503	Tendinitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0039520	Tenosynovitis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0040034	thrombocytopenia	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0040147	Thyroiditis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0040252	Tinea corporis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0040259	Tinea pedis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0040896	Infection by larvae of Trichinella spiralis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0041321	Miliary tuberculosis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0043117	Idiopathic thrombocytopenic purpura	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0079773	Primary cutaneous T-cell lymphoma	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0085074	Granuloma annulare	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0149911	Humoral hypercalcemia of malignancy	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0149922	Lichen simplex chronicus	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0151467	Severe adrenal insufficiency	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0242459	Löffler's syndrome	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0345468	Transplanted organ rejection	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0405580	Adrenal cortical hypofunction	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C0406326	Scalp psoriasis	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C1260899	Diamond-Blackfan anemia	TREATS_CDtDO
UMLS:C0005308	betamethasone	UMLS:C1384589	Tinea cruris	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	DOID:0060061	cutaneous T cell lymphoma	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	DOID:0060073	lymphatic system cancer	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0002880	Autoimmune hemolytic anemia	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0002994	Angioedema	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0003872	psoriatic arthritis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0004364	Autoimmune disease	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0005138	Berylliosis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0006114	Cerebral edema	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0006444	Bursitis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0010346	Crohn's disease	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0011606	Erythroderma	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0011608	Dermatitis herpetiformis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0014742	Erythema multiforme	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0015397	Disorder of eye	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0018099	gout	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0019829	Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0021390	Inflammatory bowel disease	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0023052	Edema of larynx	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0023449	acute lymphocytic leukemia	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0024141	systemic lupus erythematosus	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0026769	multiple sclerosis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0027726	Nephrotic syndrome	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0030807	Pemphigus	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0033860	psoriasis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0035439	Rheumatic heart disease	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0036202	Sarcoidosis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0036830	Transfusion reaction due to serum protein reaction	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0038013	ankylosing spondylitis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0039103	Synovitis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0039503	Tendinitis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0039520	Tenosynovitis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0040034	thrombocytopenia	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0040147	Thyroiditis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0040896	Infection by larvae of Trichinella spiralis	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0043117	Idiopathic thrombocytopenic purpura	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0149911	Humoral hypercalcemia of malignancy	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0151467	Severe adrenal insufficiency	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0242459	Löffler's syndrome	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0345468	Transplanted organ rejection	TREATS_CDtDO
UMLS:C0005310	betamethasone acetate	UMLS:C0405580	Adrenal cortical hypofunction	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0024138	Discoid lupus erythematosus	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0033777	Pruritus of genital organs	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0079773	Primary cutaneous T-cell lymphoma	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0085074	Granuloma annulare	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0149922	Lichen simplex chronicus	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0005311	betamethasone benzoate	UMLS:C0406326	Scalp psoriasis	TREATS_CDtDO
UMLS:C0005320	betaxolol	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0005320	betaxolol	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0005320	betaxolol	UMLS:C0028840	Ocular hypertension	TREATS_CDtDO
UMLS:C0005330	bezafibrate	UMLS:C0020443	Hypercholesterolemia	TREATS_CDtDO
UMLS:C0005330	bezafibrate	UMLS:C0020473	Hyperlipidemia	TREATS_CDtDO
UMLS:C0005578	biperiden	UMLS:C0015371	Extrapyramidal disease	TREATS_CDtDO
UMLS:C0005578	biperiden	UMLS:C0030567	Parkinson's disease	TREATS_CDtDO
UMLS:C0005578	biperiden	UMLS:C0030568	Postencephalitic parkinsonism	TREATS_CDtDO
UMLS:C0005578	biperiden	UMLS:C0242422	Parkinsonism	TREATS_CDtDO
UMLS:C0005632	bisacodyl	UMLS:C0009806	Constipation	TREATS_CDtDO
UMLS:C0005640	dicoumarol	UMLS:C0007780	Cerebral embolism	TREATS_CDtDO
UMLS:C0005640	dicoumarol	UMLS:C0040038	Thromboembolic disorder	TREATS_CDtDO
UMLS:C0005640	dicoumarol	UMLS:C0040053	Thrombosis	TREATS_CDtDO
UMLS:C0005640	dicoumarol	UMLS:C0264694	coronary artery disease	TREATS_CDtDO
UMLS:C0005740	bleomycin	DOID:0060073	lymphatic system cancer	TREATS_CDtDO
UMLS:C0005740	bleomycin	UMLS:C0007873	cervical cancer	TREATS_CDtDO
UMLS:C0005740	bleomycin	UMLS:C0018671	head and neck cancer	TREATS_CDtDO
UMLS:C0005740	bleomycin	UMLS:C0019829	Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0005740	bleomycin	UMLS:C0024301	Follicular non-Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0005740	bleomycin	UMLS:C0079744	Diffuse non-Hodgkin's lymphoma, large cell	TREATS_CDtDO
UMLS:C0005740	bleomycin	UMLS:C0153601	penile cancer	TREATS_CDtDO
UMLS:C0005740	bleomycin	UMLS:C0278996	Malignant tumor of head and/or neck	TREATS_CDtDO
UMLS:C0006020	boric acid	UMLS:C0443072	Antiseptic preparation	TREATS_CDtDO
UMLS:C0006230	bromocriptine	UMLS:C0001206	Acromegaly	TREATS_CDtDO
UMLS:C0006230	bromocriptine	UMLS:C0020514	Hyperprolactinemia	TREATS_CDtDO
UMLS:C0006230	bromocriptine	UMLS:C0030567	Parkinson's disease	TREATS_CDtDO
UMLS:C0006230	bromocriptine	UMLS:C0030568	Postencephalitic parkinsonism	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C0018621	Seasonal allergic rhinitis	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C0042109	Urticaria	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C0343065	Dermatographic urticaria	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C0392171	Influenza-like symptoms	TREATS_CDtDO
UMLS:C0006246	brompheniramine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0006359	buformin	UMLS:C0011860	type 2 diabetes mellitus	TREATS_CDtDO
UMLS:C0006376	bumetanide	UMLS:C0013604	Edema	TREATS_CDtDO
UMLS:C0006388	levobunolol	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0006388	levobunolol	UMLS:C0028840	Ocular hypertension	TREATS_CDtDO
UMLS:C0006400	bupivacaine	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0006400	bupivacaine	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0006403	bupranolol	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0006403	bupranolol	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0006405	buprenorphine	UMLS:C0150055	Chronic pain	TREATS_CDtDO
UMLS:C0006405	buprenorphine	UMLS:C0278140	Severe pain	TREATS_CDtDO
UMLS:C0006405	buprenorphine	UMLS:C0524662	Opioid dependence	TREATS_CDtDO
UMLS:C0006462	buspirone	UMLS:C0270549	Generalized anxiety disorder	TREATS_CDtDO
UMLS:C0006464	secbutabarbital	UMLS:C0013428	Dysuria	TREATS_CDtDO
UMLS:C0006464	secbutabarbital	UMLS:C0917801	Insomnia	TREATS_CDtDO
UMLS:C0006466	butacaine	UMLS:C0005697	Neurogenic bladder	TREATS_CDtDO
UMLS:C0006466	butacaine	UMLS:C0085606	Urgent desire to urinate	TREATS_CDtDO
UMLS:C0006466	butacaine	UMLS:C0150045	Urge incontinence of urine	TREATS_CDtDO
UMLS:C0006491	butorphanol	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0006491	butorphanol	UMLS:C0474368	Labor pain	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0003862	Joint pain	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0004604	Backache	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0009088	Cluster headache syndrome	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0013390	Dysmenorrhea	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0026838	Spasticity	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0033893	Tension-type headache	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0037195	Sinus headache	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0042376	Vascular headache	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0149931	migraine	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0392171	Influenza-like symptoms	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C0393735	Headache disorder	TREATS_CDtDO
UMLS:C0006644	caffeine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0006657	calcifediol	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0006657	calcifediol	UMLS:C0035086	Renal osteodystrophy	TREATS_CDtDO
UMLS:C0006657	calcifediol	UMLS:C0035579	Rickets	TREATS_CDtDO
UMLS:C0006657	calcifediol	UMLS:C0085682	Hypophosphatemia	TREATS_CDtDO
UMLS:C0006674	calcitriol	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0006674	calcitriol	UMLS:C0020626	hypoparathyroidism	TREATS_CDtDO
UMLS:C0006674	calcitriol	UMLS:C0035086	Renal osteodystrophy	TREATS_CDtDO
UMLS:C0006674	calcitriol	UMLS:C0085682	Hypophosphatemia	TREATS_CDtDO
UMLS:C0006674	calcitriol	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0006681	calcium carbonate	UMLS:C0013395	Indigestion	TREATS_CDtDO
UMLS:C0006681	calcium carbonate	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0006686	calcium chloride	UMLS:C0018790	Cardiac arrest	TREATS_CDtDO
UMLS:C0006686	calcium chloride	UMLS:C0020461	Hyperkalemia	TREATS_CDtDO
UMLS:C0006686	calcium chloride	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0006686	calcium chloride	UMLS:C0020621	Hypokalemia	TREATS_CDtDO
UMLS:C0006686	calcium chloride	UMLS:C0151714	Hypermagnesemia	TREATS_CDtDO
UMLS:C0006686	calcium chloride	UMLS:C0151940	Hypocalcemic tetany	TREATS_CDtDO
UMLS:C0006694	calcium dobesilate	UMLS:C0011884	Diabetic retinopathy	TREATS_CDtDO
UMLS:C0006699	calcium gluconate	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0006699	calcium gluconate	UMLS:C0029456	osteoporosis	TREATS_CDtDO
UMLS:C0006699	calcium gluconate	UMLS:C0151940	Hypocalcemic tetany	TREATS_CDtDO
UMLS:C0006700	calcium glycerylphosphate	UMLS:C0018790	Cardiac arrest	TREATS_CDtDO
UMLS:C0006700	calcium glycerylphosphate	UMLS:C0020461	Hyperkalemia	TREATS_CDtDO
UMLS:C0006700	calcium glycerylphosphate	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0006700	calcium glycerylphosphate	UMLS:C0151714	Hypermagnesemia	TREATS_CDtDO
UMLS:C0006700	calcium glycerylphosphate	UMLS:C0151940	Hypocalcemic tetany	TREATS_CDtDO
UMLS:C0006703	iopodic acid	UMLS:C0358514	Diagnostic aid	TREATS_CDtDO
UMLS:C0006710	calcium pantothenate	UMLS:C0003969	Ascorbic acid deficiency	TREATS_CDtDO
UMLS:C0006710	calcium pantothenate	UMLS:C0342938	Pantothenic acid deficiency	TREATS_CDtDO
UMLS:C0006711	calcium phosphate	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0006711	calcium phosphate	UMLS:C0029456	osteoporosis	TREATS_CDtDO
UMLS:C0006711	calcium phosphate	UMLS:C0029458	Postmenopausal osteoporosis	TREATS_CDtDO
UMLS:C0006711	calcium phosphate	UMLS:C0032961	Pregnancy, function	TREATS_CDtDO
UMLS:C0006809	camphor	UMLS:C0004604	Backache	TREATS_CDtDO
UMLS:C0006834	candicidin	UMLS:C0006852	Candidiasis of vagina	TREATS_CDtDO
UMLS:C0006931	capsaicin	UMLS:C0004604	Backache	TREATS_CDtDO
UMLS:C0006931	capsaicin	UMLS:C0027796	Neuralgia	TREATS_CDtDO
UMLS:C0006931	capsaicin	UMLS:C0032768	Postherpetic neuralgia	TREATS_CDtDO
UMLS:C0006938	captopril	UMLS:C0011881	Diabetic renal disease	TREATS_CDtDO
UMLS:C0006938	captopril	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0006938	captopril	UMLS:C0264716	Chronic heart failure	TREATS_CDtDO
UMLS:C0006945	carbachol	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0006949	carbamazepine	UMLS:C0014544	epilepsy	TREATS_CDtDO
UMLS:C0006949	carbamazepine	UMLS:C0040997	Trigeminal neuralgia	TREATS_CDtDO
UMLS:C0006949	carbamazepine	UMLS:C0154731	Glossopharyngeal neuralgia	TREATS_CDtDO
UMLS:C0006949	carbamazepine	UMLS:C0234974	Simple partial seizure	TREATS_CDtDO
UMLS:C0006949	carbamazepine	UMLS:C0236780	bipolar disorder	TREATS_CDtDO
UMLS:C0006949	carbamazepine	UMLS:C0238111	Lennox-Gastaut syndrome	TREATS_CDtDO
